# http://finance.yahoo.com/quote/GOOG/history?ltr=1,,,,,
# Open,High,Low,Volume,Close,MACD
559.392531,560.802526,556.147548,1197200,557.992512,390.5947584
552.50248,559.782516,547.002472,2134500,559.502513,391.6517591
551.712472,553.802493,548.002468,1805500,550.842471,385.5897297
550.952514,556.852545,546.002476,1640900,554.512509,388.1587563
553.502476,558.402511,544.222448,1703500,547.322503,383.1257521
553.512513,556.37253,550.462462,1389600,555.512505,388.8587535
555.142533,558.142521,550.682486,1820700,551.182515,385.8277605
564.252539,564.852573,554.732534,1792300,555.012538,388.5087766
566.862541,570.272589,563.537566,1062100,568.852557,398.1967899
574.882583,576.682625,566.762536,1659100,567.687558,397.3812906
575.022616,577.912621,573.412609,1389600,575.332609,402.7328263
571.872619,577.112637,568.012546,1876800,573.372583,401.3608081
570.452587,575.392588,566.522559,1704700,573.64261,401.549827
560.532559,572.152562,558.752531,2129600,571.342601,399.9398207
554.242482,564.712541,552.902503,2410100,558.402511,390.8817577
543.212476,556.142529,541.502464,2311500,555.482516,388.8377612
535.90245,546.222501,535.447406,1825900,543.872489,380.7107423
530.002419,536.792403,528.252381,1005000,536.092424,375.2646968
536.052398,536.441404,529.412422,1457800,531.912381,372.3386667
543.132484,543.75247,535.802444,1444300,538.952441,377.2667087
538.042413,543.11247,538.012424,989100,542.872432,380.0107024
541.402458,545.492471,537.512456,1453000,539.702422,377.7916954
546.83245,550.00246,541.092465,1616800,542.842443,379.9897101
543.352447,549.912491,543.132484,1900300,549.012501,384.3087507
537.252405,544.822482,534.675391,1620200,542.932472,380.0527304
535.302416,538.452412,533.380397,1377700,535.972405,375.1806835
529.302379,537.702431,526.922378,1749800,536.942412,375.8596884
528.002366,532.002411,526.022388,1267700,527.832406,369.4826842
527.64237,537.202402,526.412373,1763500,531.002415,371.7016905
523.792395,528.502395,522.092359,1849700,527.582391,369.3076737
529.2424,532.67442,521.272361,1663600,522.762349,365.9336443
528.002366,533.40243,523.262377,2038600,529.2424,370.46968
531.732383,533.002407,518.552377,2849800,528.482381,369.9376667
515.862322,539.872444,515.522339,5606300,534.522445,374.1657115
511.002313,511.092313,501.202274,4186300,510.6623,357.46361
522.782362,522.992349,510.002318,1683800,510.002318,357.0016226
529.972369,530.702398,518.19232,1904000,518.63237,363.042659
538.532466,539.002444,529.672413,1543700,535.212448,374.6487136
535.592396,542.172453,533.002407,2281700,539.952437,377.9667059
521.482349,536.332401,519.702382,2676900,534.392388,374.0746716
507.252283,519.282346,506.202284,2268700,518.042373,362.6296611
511.002313,512.502307,506.018277,2232000,506.902294,354.8316058
500.012273,508.1923,500.002267,2298200,508.082288,355.6576016
505.572291,505.682303,497.762267,2715800,501.792271,351.2545897
494.652237,503.232286,493.002234,2215500,500.872267,350.6105869
498.842256,502.982272,492.392224,2370400,496.182251,347.3275757
494.942247,495.97823,487.562205,2326700,492.552239,344.7865673
504.7623,504.922285,494.792239,2071300,496.172244,347.3205708
497.992268,503.48227,491.002212,3353500,502.682285,351.8775995
507.002299,507.246285,499.652247,2065000,501.102268,350.7715876
515.002358,516.177334,501.052266,2899900,501.962262,351.3735834
523.262377,524.332389,513.062315,2059800,513.872306,359.7106142
529.012399,531.272382,524.102388,1447500,524.812404,367.3686828
531.252429,532.602384,525.802363,1368200,526.402397,368.4816779
528.092396,531.152424,527.132366,876200,530.422394,371.2956758
532.192385,535.482414,530.013375,2278500,530.332426,371.2326982
528.772422,534.252417,527.312364,1040500,534.032392,373.8226744
530.512424,531.761394,527.022384,705900,528.772422,370.1406954
527.00237,534.56241,526.292354,2197600,530.592416,371.4146912
516.082347,526.462376,516.082347,2723700,524.872383,367.4106681
511.512318,517.722342,506.91328,3690200,516.352313,361.4466191
512.952333,513.872306,504.70229,2926700,511.102319,357.7716233
497.002248,507.002299,496.812244,2883100,504.892295,353.4246065
511.562321,513.052308,489.00222,3964200,495.392242,346.7745694
522.742396,523.102392,513.272333,2813400,513.802351,359.6616457
523.512391,528.502395,518.662359,1994500,518.662359,363.0636513
527.802416,533.922411,527.102376,1610800,528.34241,369.839687
533.082399,536.332401,525.562386,1712200,526.062353,368.2436471
522.142362,534.192438,520.502366,1871300,533.37244,373.360708
527.132366,531.002415,523.792395,2329300,526.982357,368.8876499
531.002415,532.892425,524.282386,2565600,525.262369,367.6836583
531.1624,537.342434,528.592363,1392100,537.312445,376.1187115
531.442404,535.998416,529.262414,1277900,531.322384,371.9256688
533.512412,535.502427,529.802408,1526600,533.752389,373.6266723
538.902438,541.412434,531.862379,2115300,533.802391,373.6616737
540.622426,542.002431,536.602429,1148300,541.832471,379.2827297
540.882478,541.552467,537.044437,1522900,540.372473,378.2607311
539.002444,543.982471,538.60444,1789900,541.082428,378.7576996
537.652428,542.702471,535.622446,1706300,539.272471,377.4907297
541.612446,542.142464,536.562402,2224200,537.502419,376.2516933
531.252429,535.112442,531.082408,1563300,534.832438,374.3827066
535.002399,538.242425,530.082412,1392200,536.992415,375.8946905
537.502419,541.942452,534.172425,1962600,535.032449,374.5227143
543.582448,543.792436,534.063422,1726000,536.512399,375.5586793
546.682503,546.682503,542.15244,1289500,544.402446,381.0817122
549.80251,549.80251,543.482442,1339300,545.38249,381.767743
550.392507,550.462462,545.172441,1129600,547.312465,383.1187255
548.492459,551.942473,546.302493,965500,550.292501,385.2047507
541.462437,549.592461,541.022449,1134600,547.492463,383.2447241
546.212464,546.212464,538.672437,1633700,541.012473,378.7087311
545.502448,546.887472,540.972446,1333200,542.042458,379.4297206
556.802542,556.802542,544.052487,2032200,545.922484,382.1457388
553.002509,555.502529,549.302481,1244200,554.112486,387.8787402
555.502529,557.902544,553.23251,1382200,555.222525,388.6557675
559.352504,559.572529,554.752486,2035000,559.082538,391.3577766
548.952461,552.802497,543.512432,1455600,550.312514,385.2187598
550.00246,554.192479,546.982459,1770500,549.33247,384.532729
543.002488,548.982512,541.622422,1270900,548.902458,384.2317206
537.032441,544.412483,537.032441,1185300,540.772435,378.5407045
544.36248,544.882461,535.792407,1973100,539.782415,377.8476905
539.322413,547.222497,535.852447,2348800,543.982471,380.7877297
529.892376,539.802428,528.802412,2919200,532.712427,372.8986989
525.192353,526.792383,519.112324,2336200,526.542369,368.5796583
509.452317,521.762353,508.102301,2607500,520.842349,364.5896443
527.252385,530.982402,508.532313,5539300,511.172305,357.8206135
519.002342,529.432374,515.002358,3708500,524.512387,367.1586709
531.012391,532.802396,518.302363,3719300,530.032409,371.0226863
538.902438,547.192507,533.172429,2222500,537.942408,376.5596856
544.992443,549.502492,533.102413,2581600,533.212394,373.2486758
557.722546,565.132577,544.052487,3081900,544.492476,381.1447332
571.182555,571.49261,559.062524,2524800,560.882518,392.6177626
565.572566,573.882587,557.492545,1990800,572.502582,400.7518074
574.402629,575.27263,563.742534,1911300,563.742534,394.6197738
578.802636,581.002639,574.442595,1214600,577.352614,404.1468298
573.052613,577.227637,572.502582,1141700,575.282606,402.6978242
567.312567,571.912585,563.322559,1178400,570.082554,399.0577878
576.012635,577.582615,567.01255,1445400,568.272597,397.7908179
576.932639,579.852634,572.852602,1621700,577.36259,404.153813
571.7526,578.192625,571.172579,1282400,576.362594,403.4538158
576.062638,579.2526,574.662619,1443600,577.1026,403.97182
587.552646,587.982658,574.182604,1925900,575.062581,402.5438067
581.462641,589.632691,580.522624,1728100,587.992634,411.5948438
586.852667,586.852667,581.002639,1471400,581.132634,406.7928438
593.82271,593.951665,583.462632,1689500,587.372648,411.1608536
591.502688,596.482715,589.502696,3736600,596.082692,417.2578844
587.002675,589.542661,585.002622,1444500,589.272695,412.4908865
580.012619,587.522656,578.777604,1692800,584.772622,409.3408354
572.762572,581.502606,572.662566,1480300,579.95264,405.966848
572.94257,574.952599,568.212557,1597500,573.102616,401.1718312
581.002639,581.642639,574.462608,1601600,575.622589,402.9358123
580.362639,581.812661,576.262588,1221000,581.352659,406.9468613
581.502606,583.502659,576.942615,977300,583.102636,408.1718452
588.902662,589.002667,580.002643,1287200,581.012615,406.7088305
586.602653,591.772654,586.302635,1431000,589.722659,412.8058613
583.982613,586.55265,581.952632,1632300,586.082672,410.2578704
580.002643,586.00268,579.222611,1458100,581.982621,407.3878347
580.002643,582.992655,575.002602,1215100,577.942611,404.5598277
571.852606,577.832629,571.192593,1578400,577.332601,404.1328207
571.332564,572.04258,567.07155,1083700,571.602592,400.1218144
569.562573,573.252625,567.102579,1292900,569.202577,398.4418039
577.272622,578.492642,570.105566,1703300,571.002557,399.7017899
581.262629,581.802623,576.582619,1639600,577.862619,404.5038333
584.722619,585.002622,579.002647,1361400,580.202654,406.1418578
583.592628,585.238621,580.642643,789000,582.562642,407.7938494
583.822628,584.502655,581.14261,914800,583.372664,408.3608648
585.88266,586.702658,582.572618,1036700,584.492618,409.1448326
585.002622,587.342658,584.002627,978600,586.862643,410.8038501
576.11258,584.512631,576.002598,1284100,582.162619,407.5138333
577.862619,579.382595,570.522603,1519100,573.482626,401.4378382
576.182596,577.902645,570.882599,985400,574.652582,402.2568074
567.312567,575.002602,565.752564,1439200,574.782577,402.3478039
564.522567,565.902572,560.882518,1542000,562.732562,393.9127934
569.992585,570.492553,566.002578,1214700,567.882551,397.5177857
563.562536,570.252576,560.352561,1494700,568.772565,398.1407955
568.00257,569.89258,561.102543,1110900,563.362525,394.3537675
561.782569,570.702601,560.002541,1334300,566.376589,396.4636123
570.052564,571.982601,562.612543,1551200,565.072537,395.5507759
569.042592,575.352622,564.102531,1427300,573.152619,401.2068333
570.402584,575.962633,562.85252,1955200,566.072533,396.2507731
580.602616,583.652668,570.002561,2102700,571.602592,400.1218144
586.55265,589.502696,584.002627,1016400,587.42265,411.195855
588.752653,589.702646,583.517654,1349800,585.612633,409.9288431
588.072688,592.502683,584.755668,986800,590.602697,413.4218879
590.402686,591.862684,587.032665,932400,589.022681,412.3158767
596.452725,599.502716,591.772654,1035100,593.352671,415.3468697
593.232713,597.852683,592.502683,1233100,595.982686,417.1878802
590.722655,599.652725,590.602697,1699100,594.742713,416.3198991
591.752702,594.40267,585.235622,2062100,589.472645,412.6308515
593.002712,596.802684,582.002635,4014100,595.082696,416.5578872
579.532604,580.992601,568.61258,3016500,573.732579,401.6128053
588.002671,588.402633,582.202646,1397100,582.662648,407.8638536
585.742628,585.807626,576.562606,1623000,584.782659,409.3478613
582.602608,585.212671,578.032641,1854000,584.872627,409.4108389
571.912585,580.85263,571.422594,1621700,579.182645,405.4278515
565.912548,576.592595,565.012558,1356700,571.102563,399.7717941
571.582578,576.72259,569.378597,1116700,576.08259,403.257813
577.662607,579.530645,566.137592,1909500,571.092587,399.7648109
583.76265,586.432631,579.592644,1064600,582.252649,407.5768543
583.352651,585.01266,580.922646,714100,584.732656,409.3128592
583.352651,585.442672,580.392628,1056300,582.33766,407.636362
578.32262,584.402649,576.652635,1447900,582.672624,407.8708368
578.662603,579.572631,574.752588,1313700,575.282606,402.6978242
577.182592,579.872648,573.802595,2236900,577.242632,404.0698424
581.002639,582.45266,571.852606,1741900,576.002598,403.2018186
565.262572,579.962616,565.222546,1969300,578.652627,405.0568389
565.192556,572.648612,561.012513,2207100,564.622572,395.2358004
555.152509,565.002582,554.252519,1536800,564.952579,395.4668053
556.852545,557.582513,550.394465,4508300,556.362492,389.4537444
554.242482,555.0025,548.512473,2456800,554.902495,388.4317465
544.862448,553.562516,544.002484,1741700,553.372481,387.3607367
544.202435,545.32245,539.33245,1444500,543.012465,380.1087255
549.262515,549.622511,541.522477,1702500,544.282488,380.9977416
552.262503,552.30253,545.562488,1220500,551.762475,386.2337325
557.302509,557.992512,548.46247,1458400,551.352476,385.9467332
558.002549,559.882522,555.022514,1100100,558.842499,391.1897493
560.512546,563.602563,557.902544,1351700,560.552511,392.3867577
557.152501,562.902523,556.042523,1467500,562.122552,393.4857864
558.062528,558.062528,548.932509,1736700,556.332503,389.4327521
546.402499,554.952498,544.452449,1689100,553.902499,387.7317493
541.502464,548.612478,538.752429,1816400,544.662436,381.2637052
550.99248,552.342495,542.552463,1866600,544.94244,381.459708
560.70252,560.902531,545.732448,1435000,553.932488,387.7527416
560.802526,561.352557,555.912528,1771100,559.892559,391.9247913
563.352549,564.002525,558.712504,1354100,560.082534,392.0577738
564.57257,567.842585,561.002537,1652000,561.682564,393.1777948
556.002496,566.002578,554.352525,2104100,565.952575,396.1668025
547.262462,553.642508,543.702467,1932100,552.702492,386.8917444
541.132431,547.602506,540.782472,1615800,545.062459,381.5437213
532.902401,539.185441,531.912381,1196200,538.942465,377.2597255
529.742368,536.232457,526.302392,1784700,529.772418,370.8406926
519.702382,529.782394,517.58537,1277700,528.862391,370.2036737
521.39238,521.802379,515.442347,1485200,520.632362,364.4426534
525.702357,525.872379,517.422325,1704300,519.982324,363.9876268
533.002407,533.002407,525.292358,1191700,526.652412,368.6566884
530.892433,536.072411,529.512367,1653400,533.092437,373.1647059
523.512391,530.192393,519.012379,1912500,529.922427,370.9456989
510.752299,519.902332,504.202292,2439400,518.732375,363.1126625
508.462297,517.232351,506.452298,2021300,511.002313,357.7016191
515.792305,516.68232,503.302272,3224300,509.962321,356.9736247
525.232379,526.812396,515.062337,1689000,515.14233,360.599631
524.822381,528.902418,521.322364,1024100,527.812392,369.4686744
533.762426,534.002403,525.612389,1688500,527.932411,369.5526877
527.112413,532.932391,523.882364,1905500,531.352435,371.9467045
527.602405,528.002366,522.522372,1751100,526.662388,368.6636716
516.902344,529.462425,516.322324,2699000,527.70241,369.391687
517.182348,518.602319,502.802274,3335500,517.152359,362.0066513
522.512395,524.702361,515.422333,2100300,516.182352,361.3276464
530.072374,531.652391,522.122349,1883100,525.162363,367.6136541
533.792415,533.872408,526.252389,2052300,526.942391,368.8596737
528.642366,537.232453,527.512375,2365300,534.812425,374.3686975
536.1024,536.702435,525.602352,2566700,528.622414,370.0356898
548.81249,549.502492,531.152424,6809500,536.1024,375.27168
543.002488,557.002492,540.00244,4893200,556.54249,389.579743
536.822454,538.452412,518.462348,3855000,536.442444,375.5097108
538.252462,544.10249,529.56237,2575000,532.522392,372.7656744
532.552381,540.00244,526.532392,3924800,530.602392,371.4216744
565.002582,565.002582,539.902434,4036800,540.952433,378.6667031
559.622532,565.372554,552.952506,3330800,564.142557,394.8997899
542.602466,555.0025,541.612446,3151200,554.902495,388.4317465
540.742445,548.482483,527.152379,4401600,538.152456,376.7067192
574.652582,577.772589,543.002488,6369300,543.14246,380.199722
569.852553,587.282679,564.132581,5099100,569.742571,398.8197997
599.992707,604.832763,562.192568,147100,567.002574,396.9018018
558.712504,568.452595,558.712504,7900,567.162558,397.0137906
566.892592,567.002574,556.932537,10800,556.972503,389.8807521
561.202549,566.43259,558.672539,41200,559.992565,391.9947955
568.00257,568.00257,552.922516,13100,558.462551,390.9237857
